id,school,year,netPrice,graduationRate,medianDebt,medianEarnings,admissionRate,satAverage,actMidpoint,tuitionInState,tuitionOutOfState,pellGrantRate,federalLoanRate,retentionRate
129020,University of Connecticut,2021,21724,0.8308,NA,NA,0.556,1337.0,30.0,18524,41192,0.2302,0.3638,0.9164
129020,University of Connecticut,2022,23512,0.8318,NA,NA,0.5451,1340.0,NA,19434,42102,0.2406,0.3893,0.9095
129020,University of Connecticut,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129020,University of Connecticut,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130253,Sacred Heart University,2012,36805,0.6284,22750.0,53900.0,0.5373,NA,NA,34030,34030,0.174,0.6238,0.8337
130253,Sacred Heart University,2013,35137,0.6977,24250.0,54300.0,0.7624,NA,NA,35050,35050,0.15,0.706,0.8104
130253,Sacred Heart University,2014,36796,0.6697,25000.0,56000.0,0.5715,NA,NA,35750,35750,0.1887,0.6206,0.8224
130253,Sacred Heart University,2015,37928,0.6351,25000.0,NA,0.5897,NA,NA,37170,37170,0.1837,0.6188,0.826
130253,Sacred Heart University,2016,38951,0.6047,25375.0,NA,0.5721,NA,NA,38300,38300,0.1668,0.6106,0.8147
130253,Sacred Heart University,2017,39973,0.7245,25435.0,NA,0.6028,NA,NA,39820,39820,0.1671,0.6083,0.8359
130253,Sacred Heart University,2018,41066,0.6983,25250.0,NA,0.6044,NA,NA,41420,41420,0.1721,0.594,0.8327
130253,Sacred Heart University,2019,41191,0.7301,25561.0,NA,0.6392,NA,NA,43070,43070,0.1927,0.608,0.8346
130253,Sacred Heart University,2020,42431,0.7256,25000.0,75059.0,0.6553,NA,NA,44350,44350,0.171,0.5883,0.867
130253,Sacred Heart University,2021,43871,0.7349,NA,NA,0.6612,NA,NA,45230,45230,0.1652,0.5777,0.8571
130253,Sacred Heart University,2022,44554,0.7292,NA,NA,0.6571,NA,NA,46580,46580,0.1591,0.5723,0.8461
130253,Sacred Heart University,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130253,Sacred Heart University,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130934,Delaware State University,2012,17741,0.3313,28500.0,33600.0,0.4265,870.0,18.0,7336,15692,0.5465,0.7727,0.6008
130934,Delaware State University,2013,15399,0.3717,28271.0,34300.0,0.4168,890.0,18.0,7336,15692,0.5034,0.7236,0.6523
130934,Delaware State University,2014,15655,0.4258,28500.0,35800.0,0.4374,894.0,19.0,7336,15692,0.4846,0.7084,0.6891
130934,Delaware State University,2015,16099,0.4195,28500.0,NA,0.4443,892.0,19.0,7531,16138,0.4715,0.6523,0.721
130934,Delaware State University,2016,12844,0.4262,28375.0,NA,0.4065,898.0,19.0,7532,16138,0.5098,0.6964,0.7272
130934,Delaware State University,2017,13014,0.3672,27000.0,NA,0.4518,918.0,19.0,7868,16904,0.4931,0.6734,0.7067
130934,Delaware State University,2018,13789,0.4008,26000.0,NA,0.4917,938.0,20.0,7868,16904,0.5119,0.657,0.7242
130934,Delaware State University,2019,12995,0.4157,26000.0,NA,0.5277,932.0,19.0,8258,17294,0.4888,0.6616,0.7045
130934,Delaware State University,2020,14866,0.4806,26000.0,49307.0,0.3934,923.0,20.0,8358,18280,0.4709,0.6139,0.7389
130934,Delaware State University,2021,11626,0.4701,NA,NA,0.5884,NA,NA,8358,18280,0.4408,0.4926,0.751
130934,Delaware State University,2022,12544,0.4548,NA,NA,0.5492,939.0,NA,8358,18280,0.4574,0.5208,0.7514
130934,Delaware State University,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130934,Delaware State University,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130943,University of Delaware,2012,15707,0.8198,23130.0,54900.0,0.5942,1185.0,26.0,11682,28772,0.1111,0.4679,0.9198
130943,University of Delaware,2013,15998,0.8001,23500.0,55100.0,0.6468,1178.0,27.0,12112,29932,0.1192,0.4917,0.9191
130943,University of Delaware,2014,16178,0.7898,23977.0,57000.0,0.6783,1194.0,27.0,12342,30692,0.1359,0.5156,0.9149
130943,University of Delaware,2015,15992,0.7884,24000.0,NA,0.6659,1198.0,27.0,12520,31420,0.1398,0.5213,0.9239
130943,University of Delaware,2016,16736,0.8139,24250.0,NA,0.695,1170.0,26.0,12830,32250,0.1387,0.5118,0.915
130943,University of Delaware,2017,16892,0.8235,24388.0,NA,0.6289,1250.0,27.0,13160,33150,0.1282,0.4645,0.9128
130943,University of Delaware,2018,16127,0.8136,24660.0,NA,0.6639,1267.0,28.0,13680,34310,0.1362,0.4702,0.9013
130943,University of Delaware,2019,17220,0.8066,24572.0,NA,0.7136,1261.0,27.0,14280,35710,0.1366,0.4625,0.9118
130943,University of Delaware,2020,18967,0.8249,24572.0,72950.0,0.6599,1254.0,28.0,14660,36090,0.1477,0.4679,0.897
130943,University of Delaware,2021,18313,0.8228,NA,NA,0.7235,1260.0,29.0,15020,36880,0.1497,0.4471,0.9148
130943,University of Delaware,2022,17713,0.7961,NA,NA,0.7381,1290.0,NA,15410,37930,0.1563,0.4756,0.9093
130943,University of Delaware,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130943,University of Delaware,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130989,Goldey-Beacom College,2012,19506,0.415,20125.0,40000.0,0.537,NA,NA,21120,21120,0.3479,0.5648,0.7037
130989,Goldey-Beacom College,2013,19510,0.4255,20500.0,39700.0,0.5231,NA,NA,22140,22140,0.3149,0.568,0.5506
130989,Goldey-Beacom College,2014,19000,0.4667,21018.0,44500.0,0.5095,NA,NA,22500,22500,0.3755,0.6494,0.7634
130989,Goldey-Beacom College,2015,14394,0.5385,23327.0,NA,0.4419,NA,NA,22950,22950,0.3417,0.4696,0.7025
130989,Goldey-Beacom College,2016,15021,0.6762,21750.0,NA,0.5808,NA,NA,23400,23400,0.3917,0.4857,0.6975
130989,Goldey-Beacom College,2017,14222,0.3704,19500.0,NA,0.5177,NA,NA,23850,23850,0.3642,0.4884,0.8165
130989,Goldey-Beacom College,2018,14065,0.4222,19306.0,NA,0.5323,NA,NA,24300,24300,0.4054,0.4607,0.7484
130989,Goldey-Beacom College,2019,14504,0.5806,19173.0,NA,0.5668,NA,NA,24780,24780,0.4371,0.4493,0.7027
130989,Goldey-Beacom College,2020,17375,0.5125,18900.0,59892.0,0.5521,NA,NA,25500,25500,0.4378,0.4473,0.7628
130989,Goldey-Beacom College,2021,13206,0.5546,NA,NA,0.6288,NA,NA,12750,12750,0.3861,0.3802,0.8214
130989,Goldey-Beacom College,2022,19276,0.6709,NA,NA,0.6272,NA,NA,13050,13050,0.3979,0.389,0.7154
130989,Goldey-Beacom College,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130989,Goldey-Beacom College,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132903,University of Central Florida,2012,12434,0.6505,16272.5,42900.0,0.4624,1182.0,26.0,6247,22345,0.3626,0.4373,0.8775
132903,University of Central Florida,2013,14048,0.6724,17450.0,43300.0,0.4894,1175.0,26.0,6317,22416,0.3771,0.4547,0.8711
132903,University of Central Florida,2014,13724,0.697,17883.0,45400.0,0.4961,1185.0,26.0,6368,22467,0.3814,0.45,0.875
132903,University of Central Florida,2015,14221,0.7039,18114.0,NA,0.4857,1179.0,26.0,6368,22467,0.3858,0.4409,0.8913
132903,University of Central Florida,2016,15409,0.6886,18130.0,NA,0.4999,1179.0,26.0,6368,22467,0.3833,0.4297,0.888
132903,University of Central Florida,2017,15286,0.7001,18750.0,NA,0.499,1249.0,27.0,6368,22467,0.3809,0.4215,0.8956
132903,University of Central Florida,2018,12733,0.7254,18750.0,NA,0.4253,1261.0,27.0,6368,22467,0.3901,0.3906,0.9038
132903,University of Central Florida,2019,10274,0.7228,18635.0,NA,0.4436,1264.0,28.0,6368,22467,0.3764,0.3521,0.9148
132903,University of Central Florida,2020,8618,0.74,18190.0,58308.0,0.4517,1261.0,28.0,6368,22467,0.3617,0.314,0.9215
132903,University of Central Florida,2021,9217,0.7494,NA,NA,0.3637,1271.0,28.0,6368,22467,0.3466,0.2626,0.9185
132903,University of Central Florida,2022,9949,0.7558,NA,NA,0.4104,1281.0,NA,6368,22467,0.3435,0.2453,0.9299
132903,University of Central Florida,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132903,University of Central Florida,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133951,Florida International University,2012,11719,0.4883,13909.0,43700.0,0.4046,1141.0,25.0,6417,18816,0.5914,0.4938,0.8192
133951,Florida International University,2013,12266,0.5161,15250.0,44200.0,0.531,1096.0,24.0,6496,18895,0.5809,0.456,0.8354
133951,Florida International University,2014,11845,0.5419,16500.0,46300.0,0.5278,1089.0,24.0,6497,18895,0.5642,0.4628,0.8424
133951,Florida International University,2015,12427,0.5784,16750.0,NA,0.504,1090.0,24.0,6556,18954,0.5526,0.6441,0.8753
133951,Florida International University,2016,13398,0.5616,17250.0,NA,0.5007,1130.0,25.0,6556,18954,0.55,0.4512,0.8798
133951,Florida International University,2017,12503,0.5662,18000.0,NA,0.5407,1172.0,25.0,6556,18954,0.4884,0.3881,0.8841
133951,Florida International University,2018,8311,0.5781,17500.0,NA,0.5856,1185.0,25.0,6556,18954,0.4997,0.3413,0.9017
133951,Florida International University,2019,7296,0.6259,17418.0,NA,0.5751,1198.0,26.0,6565,18963,0.4815,0.2933,0.8914
133951,Florida International University,2020,5298,0.6698,16500.0,60249.0,0.5788,1190.0,26.0,6565,18963,0.4766,0.2627,0.9106
133951,Florida International University,2021,6232,0.6708,NA,NA,0.6401,1155.0,24.0,6565,18963,0.4677,0.3745,0.9019
133951,Florida International University,2022,8722,0.6918,NA,NA,0.6386,1154.0,NA,6565,18963,0.5288,0.2131,0.9056
133951,Florida International University,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133951,Florida International University,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137351,University of South Florida,2012,11421,0.5655,17750.0,41000.0,0.4321,1168.0,26.0,6334,16257,0.4272,0.4849,0.8951
137351,University of South Florida,2013,10298,0.6321,18750.0,41800.0,0.4524,1168.0,26.0,6410,17324,0.4127,0.4783,0.8878
137351,University of South Florida,2014,10027,0.6719,19000.0,43500.0,0.5316,1162.0,26.0,6410,17324,0.4186,0.4781,0.8863
137351,University of South Florida,2015,11232,0.6844,18875.0,NA,0.4464,1177.0,26.0,6410,17324,0.407,0.4611,0.8818
137351,University of South Florida,2016,11249,0.6749,18750.0,NA,0.4663,1172.0,26.0,6410,17324,0.3941,0.4495,0.8992
137351,University of South Florida,2017,11700,0.7092,18750.0,NA,0.4536,1246.0,27.0,6410,17324,0.3751,0.4302,0.9021
137351,University of South Florida,2018,9838,0.7344,18750.0,NA,0.4263,1265.0,28.0,6410,17324,0.3758,0.3859,0.9133
137351,University of South Florida,2019,8355,0.7508,18341.0,NA,0.4763,1263.0,28.0,6410,17324,0.3596,0.3467,0.9137
137351,University of South Florida,2020,8346,0.7366,17988.0,57743.0,0.4924,1256.0,28.0,6410,17324,0.3433,0.3079,0.9181
137351,University of South Florida,2021,8318,0.7463,NA,NA,0.4938,1245.0,27.0,6410,17324,0.3196,0.2504,0.8951
137351,University of South Florida,2022,9203,0.7412,NA,NA,0.4393,1235.0,NA,6410,17324,0.3155,0.2457,0.8957
137351,University of South Florida,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137351,University of South Florida,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138558,Abraham Baldwin Agricultural College,2012,7691,0.1668,12125.0,32000.0,0.6896,655.0,15.0,3279,9413,0.5114,0.4554,0.527
138558,Abraham Baldwin Agricultural College,2013,9477,0.1581,7475.0,31500.0,0.709,897.0,19.0,3848,11516,0.4609,0.4247,0.604
138558,Abraham Baldwin Agricultural College,2014,6953,0.1618,8225.5,32900.0,0.7726,927.0,20.0,3394,9839,0.4629,0.4493,0.5946
138558,Abraham Baldwin Agricultural College,2015,8367,0.1786,16323.5,NA,0.7731,933.0,20.0,3453,10060,0.4586,0.4485,0.6116
138558,Abraham Baldwin Agricultural College,2016,8334,0.2092,14681.5,NA,0.6561,932.0,20.0,3453,10060,0.4324,0.4315,0.6387
138558,Abraham Baldwin Agricultural College,2017,8251,0.2282,15550.0,NA,0.7021,1013.0,20.0,3503,10241,0.3942,0.4184,0.659
138558,Abraham Baldwin Agricultural College,2018,7964,0.2199,16500.0,NA,0.6894,1032.0,20.0,3503,10241,0.4529,0.384,0.6352
138558,Abraham Baldwin Agricultural College,2019,6933,0.261,17500.0,NA,0.7342,1029.0,20.0,3565,10471,0.3964,0.3496,0.6346
138558,Abraham Baldwin Agricultural College,2020,7545,0.2915,16750.0,34996.0,0.7599,1000.0,19.0,3565,10471,0.3891,0.3563,0.7411
138558,Abraham Baldwin Agricultural College,2021,7203,0.3098,NA,NA,0.7536,1026.0,19.0,3565,10471,0.3712,0.3115,0.6515
138558,Abraham Baldwin Agricultural College,2022,7021,0.3971,NA,NA,0.6696,986.0,NA,3165,10071,0.3662,0.2986,0.6285
138558,Abraham Baldwin Agricultural College,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138558,Abraham Baldwin Agricultural College,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139940,Georgia State University,2012,14467,0.5083,20000.0,40800.0,0.5103,1087.0,23.0,8157,22725,0.5147,0.5945,0.83
139940,Georgia State University,2013,15377,0.5315,21500.0,41200.0,0.5466,1060.0,23.0,8368,22936,0.5089,0.5883,0.8232
139940,Georgia State University,2014,15853,0.5334,22600.0,43300.0,0.5944,1055.0,22.0,8618,23186,0.5194,0.5879,0.8117
139940,Georgia State University,2015,14290,0.539,23500.0,NA,0.5665,1056.0,23.0,8974,23542,0.5268,0.5816,0.8005
139940,Georgia State University,2016,14773,0.5303,22206.5,NA,0.5884,1070.0,23.0,8974,23542,0.5107,0.5562,0.8288
139940,Georgia State University,2017,15506,0.5347,21250.0,NA,0.6985,1128.0,23.0,9112,23971,0.493,0.5407,0.8313
139940,Georgia State University,2018,14519,0.5426,21665.0,NA,0.7137,1160.0,24.0,9112,23971,0.5031,0.5357,0.8426
139940,Georgia State University,2019,13953,0.5469,21500.0,NA,0.7615,1153.0,23.0,9286,24517,0.497,0.5086,0.8213
139940,Georgia State University,2020,17242,0.5313,20903.0,47384.0,0.9994,1147.0,23.0,9286,24517,0.4934,0.4923,0.8066
139940,Georgia State University,2021,17738,0.5629,NA,NA,0.9999,1165.0,23.0,9286,24517,0.4918,0.4437,0.7538
139940,Georgia State University,2022,17202,0.549,NA,NA,0.6678,1127.0,NA,8478,23709,0.5141,0.429,0.7826
139940,Georgia State University,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139940,Georgia State University,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139959,University of Georgia,2012,11725,0.8251,16500.0,47300.0,0.6296,1227.0,28.0,9842,28052,0.2488,0.4146,0.9402
139959,University of Georgia,2013,11990,0.8314,17750.0,48500.0,0.5608,1247.0,28.0,10262,28472,0.236,0.4148,0.9417
139959,University of Georgia,2014,12208,0.8462,18750.0,50500.0,0.5572,1248.0,28.0,10836,29046,0.2383,0.4011,0.9415
139959,University of Georgia,2015,12023,0.8526,19000.0,NA,0.5288,1252.0,28.0,11622,29832,0.2292,0.3797,0.9525
139959,University of Georgia,2016,13822,0.8481,18750.0,NA,0.539,1262.0,29.0,11634,29844,0.2221,0.3646,0.952
139959,University of Georgia,2017,14625,0.8527,18750.0,NA,0.5401,1316.0,29.0,11818,30392,0.2153,0.3651,0.9548
139959,University of Georgia,2018,13971,0.8574,18750.0,NA,0.4863,1345.0,30.0,11830,30404,0.2181,0.3532,0.9527
139959,University of Georgia,2019,13649,0.8712,18625.0,NA,0.453,1347.0,30.0,12080,31120,0.2069,0.3206,0.9551
139959,University of Georgia,2020,14257,0.8718,18500.0,68726.0,0.4838,1384.0,31.0,12080,31120,0.196,0.3026,0.9444
139959,University of Georgia,2021,14995,0.8784,NA,NA,0.3998,1386.0,31.0,12068,31108,0.1916,0.2663,0.9497
139959,University of Georgia,2022,15117,0.8811,NA,NA,0.4255,1335.0,NA,11180,30220,0.1847,0.2388,0.943
139959,University of Georgia,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139959,University of Georgia,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142115,Boise State University,2012,12750,0.2776,21375.0,35600.0,0.8538,1056.0,23.0,5884,17324,0.4417,0.5608,0.715
142115,Boise State University,2013,14586,0.3801,22000.0,36100.0,0.7766,1050.0,23.0,6292,18892,0.368,0.4842,0.7129
142115,Boise State University,2014,14512,0.3571,22148.0,37100.0,0.77,1042.0,23.0,6641,19493,0.3461,0.4662,0.7494
142115,Boise State University,2015,13718,0.3869,22371.0,NA,0.7957,1046.0,23.0,6876,20926,0.3312,0.4379,0.7562
142115,Boise State University,2016,14205,0.3936,22750.0,NA,0.8173,1047.0,23.0,7080,21530,0.3038,0.4091,0.7817
142115,Boise State University,2017,13796,0.4394,23084.0,NA,0.8399,1093.0,24.0,7326,22642,0.2751,0.3814,0.7975
142115,Boise State University,2018,15020,0.4645,22457.0,NA,0.8075,1140.0,24.0,7694,23776,0.2611,0.3641,0.7947
142115,Boise State University,2019,15787,0.5099,21475.0,NA,0.7744,1136.0,23.0,8068,24988,0.2302,0.3296,0.7949
142115,Boise State University,2020,16153,0.5452,20500.0,51658.0,0.7749,1135.0,24.0,8068,24988,0.2099,0.3,0.7782
142115,Boise State University,2021,17107,0.5362,NA,NA,0.8313,NA,NA,8060,24980,0.2105,0.305,0.76
142115,Boise State University,2022,18016,0.5968,NA,NA,0.8393,NA,NA,8364,25701,0.1922,0.2654,0.7927
142115,Boise State University,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142115,Boise State University,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142285,University of Idaho,2012,13384,0.5569,22500.0,39700.0,0.6086,1078.0,23.0,6212,19000,0.4178,0.5796,0.7653
142285,University of Idaho,2013,13051,0.5381,22599.0,41000.0,0.6565,1070.0,23.0,6524,19600,0.3985,0.5423,0.7861
142285,University of Idaho,2014,13548,0.5779,23185.0,41900.0,0.6748,1057.0,24.0,6784,20314,0.3994,0.5421,0.7742
142285,University of Idaho,2015,13709,0.5735,24075.0,NA,0.7205,1061.0,23.0,7020,21024,0.3925,0.5263,0.8012
142285,University of Idaho,2016,14191,0.5611,24500.0,NA,0.7589,1070.0,24.0,7232,22040,0.3484,0.4722,0.7754
142285,University of Idaho,2017,14457,0.5486,23000.0,NA,0.7309,1127.0,23.0,7488,23812,0.3164,0.4278,0.8167
142285,University of Idaho,2018,14502,0.5938,22550.0,NA,0.7725,1125.0,23.0,7864,25500,0.2978,0.3978,0.8075
142285,University of Idaho,2019,14132,0.5612,22425.0,NA,0.7776,1137.0,24.0,8304,27540,0.2865,0.3759,0.7728
142285,University of Idaho,2020,13964,0.5947,21982.0,54670.0,0.7444,1116.0,23.0,8304,27540,0.273,0.3547,0.7675
142285,University of Idaho,2021,12019,0.5925,NA,NA,0.8138,1119.0,24.0,8340,27576,0.285,0.3624,0.7457
142285,University of Idaho,2022,13355,0.611,NA,NA,0.7385,1129.0,NA,8396,27632,0.2482,0.2997,0.7378
142285,University of Idaho,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142285,University of Idaho,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142328,Lewis-Clark State College,2012,13403,0.3018,20547.0,33300.0,0.9911,971.0,21.0,5562,15476,0.4006,0.602,0.4977
142328,Lewis-Clark State College,2013,12152,0.2698,21087.0,33800.0,0.9977,936.0,20.0,5786,16096,0.4172,0.5878,0.5984
142328,Lewis-Clark State College,2014,12029,0.2689,22000.0,34600.0,0.9904,923.0,20.0,8624,19142,0.378,0.4628,0.612
142328,Lewis-Clark State College,2015,14916,0.3022,21770.5,NA,0.9888,939.0,21.0,7224,18224,0.3529,0.4389,0.5697
142328,Lewis-Clark State College,2016,11027,0.3037,19061.0,NA,0.9715,937.0,21.0,6120,17620,0.3848,0.5904,0.5787
142328,Lewis-Clark State College,2017,11152,0.2778,18379.0,NA,0.996,1013.0,20.0,6334,18410,0.3451,0.4337,0.5718
142328,Lewis-Clark State College,2018,9988,0.3987,18684.0,NA,0.9989,1009.0,20.0,6618,19236,0.3497,0.4178,0.6286
142328,Lewis-Clark State College,2019,11046,0.3834,18500.0,NA,0.9976,999.0,20.0,6982,19978,0.3265,0.3871,0.603
142328,Lewis-Clark State College,2020,10775,0.3585,18500.0,46001.0,0.9975,998.0,20.0,6982,20238,0.3127,0.3605,0.6119
142328,Lewis-Clark State College,2021,12962,0.3718,NA,NA,1.0,NA,NA,6982,20238,0.272,0.3166,0.6258
142328,Lewis-Clark State College,2022,11695,0.3516,NA,NA,0.8677,940.0,NA,6999,20252,0.2415,0.2687,0.63
142328,Lewis-Clark State College,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142328,Lewis-Clark State College,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145600,University of Illinois Chicago,2012,14290,0.5767,17750.0,51100.0,0.6393,1092.0,24.0,13122,25512,0.4972,0.5,0.7785
145600,University of Illinois Chicago,2013,13545,0.5669,18000.0,52200.0,0.714,1092.0,24.0,13410,25800,0.4906,0.4838,0.7978
145600,University of Illinois Chicago,2014,13811,0.5968,18750.0,54300.0,0.7448,1125.0,25.0,13634,26024,0.5115,0.5013,0.797
145600,University of Illinois Chicago,2015,13527,0.5976,18750.0,NA,0.7665,1092.0,24.0,13664,26520,0.5159,0.4855,0.8147
145600,University of Illinois Chicago,2016,13562,0.578,18114.5,NA,0.7359,1105.0,24.0,13664,26520,0.5224,0.4714,0.7995
145600,University of Illinois Chicago,2017,14000,0.5657,17400.0,NA,0.7708,1150.0,23.0,13704,26560,0.5206,0.455,0.7982
145600,University of Illinois Chicago,2018,13301,0.5936,17500.0,NA,0.7555,1145.0,24.0,13764,26980,0.5339,0.4258,0.8017
145600,University of Illinois Chicago,2019,13312,0.6051,17250.0,NA,0.727,1161.0,25.0,13874,27566,0.5142,0.3848,0.7919
145600,University of Illinois Chicago,2020,13214,0.6347,16704.0,68740.0,0.7263,1159.0,25.0,14098,28448,0.5055,0.355,0.8227
145600,University of Illinois Chicago,2021,11329,0.6226,NA,NA,0.788,1212.0,27.0,14126,28476,0.486,0.2922,0.8127
145600,University of Illinois Chicago,2022,11139,0.6162,NA,NA,0.7869,1232.0,NA,14046,28654,0.4956,0.2615,0.7832
145600,University of Illinois Chicago,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145600,University of Illinois Chicago,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145637,University of Illinois Urbana-Champaign,2012,19058,0.8396,20250.0,56600.0,0.6334,1300.0,29.0,14522,28664,0.205,0.431,0.9383
145637,University of Illinois Urbana-Champaign,2013,18798,0.838,20450.0,57600.0,0.6239,1303.0,29.0,14750,29132,0.2019,0.4097,0.9306
145637,University of Illinois Urbana-Champaign,2014,18375,0.8416,20500.0,61500.0,0.5904,1326.0,29.0,15020,29646,0.2058,0.3893,0.9347
145637,University of Illinois Urbana-Champaign,2015,18143,0.8517,20500.0,NA,0.6556,1305.0,29.0,15054,30214,0.2049,0.3759,0.9343
145637,University of Illinois Urbana-Champaign,2016,18243,0.852,20127.0,NA,0.6007,1320.0,29.0,15058,30680,0.2067,0.3584,0.9352
145637,University of Illinois Urbana-Champaign,2017,18377,0.8503,19000.0,NA,0.6153,1376.0,29.0,15074,31194,0.2125,0.3625,0.9245
