id,school,year,netPrice,graduationRate,medianDebt,medianEarnings,admissionRate,satAverage,actMidpoint,tuitionInState,tuitionOutOfState,pellGrantRate,federalLoanRate,retentionRate,imputation_bitmask,imputation_bit_order
157289,University of Louisville,2013,13834.0,0.5343,19751.0,40300.0,0.7112,1142.0,25.0,9946.0,23834.0,0.2999,0.4323,0.7788,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
157289,University of Louisville,2014,14370.0,0.5353,20000.0,41800.0,0.7386,1144.0,25.0,10432.0,24320.0,0.2925,0.4158,0.8057,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
157289,University of Louisville,2015,15782.0,0.5285,19500.0,NA,0.7169,1159.0,26.0,10744.0,25050.0,0.2894,0.4091,0.7936,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
157289,University of Louisville,2016,15968.0,0.5269,19755.0,NA,0.7257,1165.0,26.0,11264.0,26286.0,0.283,0.3981,0.7967,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
157289,University of Louisville,2017,16721.0,0.5441,20534.0,NA,0.753,1211.0,25.0,11264.0,26286.0,0.2699,0.3961,0.8069,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
157289,University of Louisville,2018,16692.0,0.5654,20500.0,NA,0.7243,1227.0,26.0,11656.0,27278.0,0.287,0.3944,0.8027,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
157289,University of Louisville,2019,16867.0,0.5861,20281.0,NA,0.6928,1226.0,26.0,11928.0,27954.0,0.2933,0.3812,0.8011,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
157289,University of Louisville,2020,16828.0,0.6034,20500.0,53899.0,0.6512,1198.0,25.0,12162.0,28508.0,0.289,0.3653,0.8094,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
157289,University of Louisville,2021,17744.0,0.6248,NA,NA,0.7469,1182.0,24.0,12370.0,28716.0,0.2773,0.3236,0.7666,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
157289,University of Louisville,2022,18277.0,0.6216,NA,NA,0.8154,1153.0,NA,12520.0,28866.0,0.2914,0.3044,0.7827,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
157289,University of Louisville,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
157289,University of Louisville,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
159391,Louisiana State University and Agricultural & Mechanical College,2012,10149.0,0.6669,17750.0,45800.0,0.7956,1162.0,26.0,6989.0,22265.0,0.2012,0.3376,0.83,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
159391,Louisiana State University and Agricultural & Mechanical College,2013,11610.0,0.6914,19162.0,47600.0,0.7623,1162.0,26.0,7873.0,25790.0,0.1978,0.3532,0.8249,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
159391,Louisiana State University and Agricultural & Mechanical College,2014,11958.0,0.6739,19500.0,50100.0,0.7663,1161.0,26.0,8750.0,26467.0,0.2013,0.3486,0.8463,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
159391,Louisiana State University and Agricultural & Mechanical College,2015,11355.0,0.6727,20682.0,NA,0.7734,1163.0,26.0,9714.0,26877.0,0.2028,0.2969,0.8479,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
159391,Louisiana State University and Agricultural & Mechanical College,2016,13624.0,0.6798,20999.5,NA,0.7639,1162.0,26.0,10814.0,27491.0,0.2052,0.3666,0.8279,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
159391,Louisiana State University and Agricultural & Mechanical College,2017,18181.0,0.6665,20250.0,NA,0.7392,1226.0,26.0,11374.0,28051.0,0.2031,0.3929,0.8295,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
159391,Louisiana State University and Agricultural & Mechanical College,2018,15428.0,0.6657,20500.0,NA,0.7423,1242.0,26.0,11950.0,28627.0,0.2037,0.3141,0.8382,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
159391,Louisiana State University and Agricultural & Mechanical College,2019,15465.0,0.6812,20500.0,NA,0.7458,1242.0,26.0,11962.0,28639.0,0.2241,0.3242,0.8317,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
159391,Louisiana State University and Agricultural & Mechanical College,2020,17811.0,0.6956,20500.0,61251.0,0.7338,1229.0,26.0,11962.0,28639.0,0.2387,0.3072,0.8595,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
159391,Louisiana State University and Agricultural & Mechanical College,2021,18300.0,0.6899,NA,NA,0.7086,1247.0,26.0,11958.0,28635.0,0.2421,0.2753,0.8364,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
159391,Louisiana State University and Agricultural & Mechanical College,2022,18761.0,0.6985,NA,NA,0.7572,1221.0,NA,11954.0,28631.0,0.2482,0.2646,0.8357,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
159391,Louisiana State University and Agricultural & Mechanical College,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
159391,Louisiana State University and Agricultural & Mechanical College,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
160612,Southeastern Louisiana University,2012,9125.0,0.343,18300.0,34800.0,0.4563,1010.0,22.0,5242.0,16101.0,0.3671,0.4351,0.6708,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
160612,Southeastern Louisiana University,2013,9493.0,0.3582,19288.0,36000.0,0.448,1030.0,22.0,5715.0,17734.0,0.3334,0.3998,0.6328,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
160612,Southeastern Louisiana University,2014,10022.0,0.3724,20500.0,37200.0,0.8373,1030.0,22.0,6547.0,19111.0,0.3652,0.4231,0.6209,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
160612,Southeastern Louisiana University,2015,10254.0,0.378,20946.0,NA,0.8795,1030.0,22.0,7280.0,19758.0,0.3355,0.3891,0.6437,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
160612,Southeastern Louisiana University,2016,11222.0,0.3985,21000.0,NA,0.873,1010.0,22.0,7773.0,20251.0,0.326,0.3891,0.6248,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
160612,Southeastern Louisiana University,2017,12739.0,0.4135,21986.0,NA,0.8834,1085.0,22.0,8153.0,20631.0,0.3342,0.4207,0.6601,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
160612,Southeastern Louisiana University,2018,11910.0,0.3959,21745.0,NA,0.8963,1105.0,22.0,8165.0,20643.0,0.3568,0.4277,0.6739,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
160612,Southeastern Louisiana University,2019,12171.0,0.3941,21500.0,NA,0.9021,1105.0,22.0,8329.0,20807.0,0.3639,0.4242,0.6823,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
160612,Southeastern Louisiana University,2020,12336.0,0.4013,22113.0,46482.0,0.9737,1105.0,22.0,8289.0,20767.0,0.3692,0.4199,0.721,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
160612,Southeastern Louisiana University,2021,13269.0,0.3762,NA,NA,0.9894,1102.4290248770615,21.62045064765752,8289.0,20767.0,0.3549,0.3755,0.6433,000001100000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
160612,Southeastern Louisiana University,2022,12387.0,0.4377,NA,NA,0.9898,1090.0,NA,8373.0,20851.0,0.3444,0.3363,0.7056,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
160612,Southeastern Louisiana University,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
160612,Southeastern Louisiana University,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
160658,University of Louisiana at Lafayette,2012,5699.0,0.4391,18550.0,37300.0,0.6036,1068.0,23.0,5374.0,14344.0,0.3491,0.3698,0.7357,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
160658,University of Louisiana at Lafayette,2013,8478.0,0.4482,19250.0,38300.0,0.593,1070.0,23.0,6192.0,15742.0,0.3405,0.3735,0.7426,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
160658,University of Louisiana at Lafayette,2014,8588.0,0.4836,19625.0,39900.0,0.558,1070.0,23.0,6872.0,19272.0,0.331,0.3072,0.763,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
160658,University of Louisiana at Lafayette,2015,9459.0,0.4548,19275.0,NA,0.5527,1069.0,23.0,8256.0,21984.0,0.3203,0.3545,0.7617,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
160658,University of Louisiana at Lafayette,2016,10617.0,0.4547,20000.0,NA,0.511,1089.0,24.0,9450.0,23178.0,0.3185,0.3783,0.7466,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
160658,University of Louisiana at Lafayette,2017,12768.0,0.4412,20750.0,NA,0.5087,1162.0,24.0,9888.0,23616.0,0.3312,0.4694,0.7491,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
160658,University of Louisiana at Lafayette,2018,11228.0,0.4821,21426.0,NA,0.5599,1202.0,25.0,9912.0,23640.0,0.3365,0.4582,0.7482,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
160658,University of Louisiana at Lafayette,2019,12487.0,0.5146,22000.0,NA,0.6791,1169.0,24.0,10382.0,24110.0,0.3399,0.46,0.759,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
160658,University of Louisiana at Lafayette,2020,13094.0,0.5117,22902.0,47089.0,0.6728,1148.0,23.0,10358.0,24086.0,0.3471,0.4529,0.7943,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
160658,University of Louisiana at Lafayette,2021,12642.0,0.5013,NA,NA,0.7835,1105.0,22.0,10346.0,24074.0,0.3379,0.425,0.7476,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
160658,University of Louisiana at Lafayette,2022,13851.0,0.5115,NA,NA,0.8922,1144.4850897269926,NA,10382.0,24110.0,0.3678,0.4125,0.7002,000001000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
160658,University of Louisiana at Lafayette,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
160658,University of Louisiana at Lafayette,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
160977,Bates College,2012,22481.0,0.8839,19000.0,51600.0,0.266,1238.9982227597595,27.586977733366346,44300.0,44300.0,0.1227,0.2764,0.9521,000001100000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
160977,Bates College,2013,24936.0,0.9299,16950.0,55700.0,0.2417,1240.3252061617027,27.171445399027125,45650.0,45650.0,0.1112,0.255,0.9163,000001100000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
160977,Bates College,2014,24944.0,0.8848,16167.5,59200.0,0.2542,1270.766713367434,28.19773577140024,47030.0,47030.0,0.1167,0.2859,0.946,000001100000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
160977,Bates College,2015,25977.0,0.8763,14450.0,NA,0.2178,1267.6599304273716,28.175568546363543,48435.0,48435.0,0.1055,0.2826,0.947,000001100000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
160977,Bates College,2016,25100.0,0.8768,14117.0,NA,0.2265,1266.0302413436707,28.141213216132698,50310.0,50310.0,0.1032,0.2734,0.9535,000001100000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
160977,Bates College,2017,25192.0,0.924,12725.0,NA,0.2193,1317.4865327626683,28.478896215333375,52042.0,52042.0,0.1079,0.241,0.9498,000001100000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
160977,Bates College,2018,26477.0,0.8924,13625.0,NA,0.1779,1321.1550241318876,28.943350948463067,53794.0,53794.0,0.1074,0.221,0.9412,000001100000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
160977,Bates College,2019,29321.0,0.908,13978.0,NA,0.1214,1331.1447792430513,29.212765354655808,55683.0,55683.0,0.1114,0.2091,0.9429,000001100000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
160977,Bates College,2020,26392.0,0.9246,14275.0,69498.0,0.141,1330.3610025569333,29.467776691291498,57353.0,57353.0,0.1121,0.1808,0.8976,000001100000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
160977,Bates College,2021,26560.0,0.9167,NA,NA,0.1731,1353.1703949784555,30.154944365904313,59062.0,59062.0,0.0938,0.1434,0.9163,000001100000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
160977,Bates College,2022,29341.0,0.9256,NA,NA,0.1374,1480.0,NA,61066.0,61066.0,0.0999,0.1345,0.9313,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
160977,Bates College,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
160977,Bates College,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
161253,University of Maine,2012,16712.0,0.5927,25000.0,39200.0,0.7771,1069.0,24.0,10594.0,27454.0,0.3381,0.6467,0.7625,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
161253,University of Maine,2013,16831.0,0.5556,26000.0,40800.0,0.8106,1085.0,24.0,10600.0,27970.0,0.3718,0.6405,0.8066,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
161253,University of Maine,2014,16731.0,0.5966,26000.0,42500.0,0.8257,1078.0,24.0,10606.0,28486.0,0.3345,0.6293,0.7683,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
161253,University of Maine,2015,15955.0,0.5532,26000.0,NA,0.9121,1090.0,25.0,10610.0,28880.0,0.3297,0.6323,0.7615,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
161253,University of Maine,2016,15895.0,0.5867,26000.0,NA,0.8975,1073.0,24.0,10628.0,29498.0,0.3247,0.6151,0.757,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
161253,University of Maine,2017,17074.0,0.5758,25500.0,NA,0.9226,1157.0,25.0,10902.0,30282.0,0.301,0.6067,0.7509,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
161253,University of Maine,2018,16388.0,0.5981,25500.0,NA,0.9234,1156.0,25.0,11170.0,30970.0,0.3104,0.5991,0.7786,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
161253,University of Maine,2019,17558.0,0.5668,25127.0,NA,0.9024,1159.0,24.0,11438.0,31748.0,0.2907,0.5716,0.739,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
161253,University of Maine,2020,16033.0,0.5646,25000.0,48653.0,0.9221,1163.9914096227944,24.765930630250477,11744.0,32534.0,0.2639,0.5494,0.7799,000001100000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
161253,University of Maine,2021,17067.0,0.5679,NA,NA,0.9646,1180.0,26.0,11986.0,33586.0,0.2409,0.4614,0.7556,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
161253,University of Maine,2022,17175.0,0.5527,NA,NA,0.9396,1202.0,NA,12136.0,33736.0,0.2427,0.4558,0.7509,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
161253,University of Maine,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
161253,University of Maine,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
161554,University of Southern Maine,2012,19418.0,0.3041,21750.5,37200.0,0.7997,1005.0,22.0,7776.0,18488.0,0.3634,0.5898,0.6439,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
161554,University of Southern Maine,2013,17300.0,0.3356,22375.0,37900.0,0.828,1003.0,23.0,8920.0,21280.0,0.3636,0.5807,0.6695,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
161554,University of Southern Maine,2014,17048.0,0.3239,22359.0,38700.0,0.8395,998.0,22.0,7796.0,18508.0,0.3586,0.5564,0.6522,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
161554,University of Southern Maine,2015,16528.0,0.3333,22145.0,NA,0.8777,984.0,22.0,7796.0,18508.0,0.3672,0.5435,0.6352,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
161554,University of Southern Maine,2016,14994.0,0.3381,21505.0,NA,0.8025,984.0,22.0,7796.0,18508.0,0.3707,0.5186,0.6254,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
161554,University of Southern Maine,2017,11582.0,0.3293,21322.0,NA,0.8348,1059.0,22.0,8638.0,20594.0,0.3551,0.4886,0.6832,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
161554,University of Southern Maine,2018,12180.0,0.3946,20500.0,NA,0.8543,1050.0,22.0,8918.0,21294.0,0.366,0.4786,0.699,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
161554,University of Southern Maine,2019,12339.0,0.4016,19060.0,NA,0.809,1058.0,23.0,9226.0,22050.0,0.3383,0.4388,0.6892,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
161554,University of Southern Maine,2020,12055.0,0.3605,19060.0,49958.0,0.8793,1062.0,23.0,9528.0,22996.0,0.3106,0.3996,0.6966,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
161554,University of Southern Maine,2021,9472.0,0.3449,NA,NA,0.8699,1112.0,22.0,9904.0,23904.0,0.2986,0.367,0.6456,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
161554,University of Southern Maine,2022,12137.0,0.4172,NA,NA,0.8543,1109.0,NA,10120.0,24736.0,0.2799,0.3366,0.6736,000000000000,netPrice|graduationRate|medianDebt|medianEarnings|admissionRate|satAverage|actMidpoint|tuitionInState|tuitionOutOfState|pellGrantRate|federalLoanRate|retentionRate
